date,ticker,open,high,low,close,adjclose,volume
2022-08-22,TMUS,365.37,367.86,363.25,367.95,366.69,1218001
2022-08-23,TMUS,359.77,368.48,351.16,359.69,359.3,6215566
2022-08-24,TMUS,349.68,355.19,349.56,349.33,347.04,7073826
2022-08-25,TMUS,354.51,358.56,354.44,351.0,352.87,1651360
2022-08-26,TMUS,340.6,347.22,332.88,338.17,338.03,9511402
2022-08-29,TMUS,355.78,359.06,347.13,357.12,363.91,5298522
2022-08-30,TMUS,365.55,373.98,360.1,369.88,366.34,2100277
2022-08-31,TMUS,362.82,373.09,357.37,364.78,366.59,2193155
2022-09-01,TMUS,358.84,366.45,348.37,354.07,352.8,1855844
2022-09-02,TMUS,349.59,353.54,343.92,345.82,342.06,8000469
2022-09-05,TMUS,365.77,369.32,358.22,362.23,368.43,7056121
2022-09-06,TMUS,376.84,377.39,370.07,377.25,374.13,3361869
2022-09-07,TMUS,379.85,387.9,379.47,380.88,375.86,2263264
2022-09-08,TMUS,384.53,388.12,379.44,382.38,384.64,5231077
2022-09-09,TMUS,402.35,406.6,393.41,398.44,398.58,5973127
2022-09-12,TMUS,395.47,401.07,392.16,387.66,383.25,7300577
2022-09-13,TMUS,406.19,409.6,401.22,398.67,394.48,8012973
2022-09-14,TMUS,410.5,413.03,407.33,415.7,410.86,4007419
2022-09-15,TMUS,417.24,424.27,411.47,423.91,419.16,7672779
2022-09-16,TMUS,403.02,410.46,392.49,402.34,405.95,8383540
2022-09-19,TMUS,388.35,396.57,377.63,389.53,384.64,2142482
2022-09-20,TMUS,379.02,380.19,373.18,372.49,368.37,4959193
2022-09-21,TMUS,378.03,384.44,370.03,371.18,364.96,1547732
2022-09-22,TMUS,375.12,375.59,366.73,370.97,377.48,5377633
2022-09-23,TMUS,373.11,381.85,365.13,374.71,381.23,4800333
2022-09-26,TMUS,384.62,389.01,374.95,380.92,377.71,7100825
2022-09-27,TMUS,373.57,376.14,370.15,376.25,382.11,7071108
2022-09-28,TMUS,385.82,392.11,385.02,379.65,380.48,3950208
2022-09-29,TMUS,375.04,380.28,367.54,373.31,377.83,7646709
2022-09-30,TMUS,383.85,395.19,380.45,386.07,391.56,6215719
2022-10-03,TMUS,394.96,399.87,387.96,387.94,395.48,8200166
2022-10-04,TMUS,409.53,418.06,407.24,401.84,407.71,4566975
2022-10-05,TMUS,399.86,406.59,394.81,402.28,402.02,7275098
2022-10-06,TMUS,413.99,416.42,409.9,412.94,420.57,4288002
2022-10-07,TMUS,409.07,417.09,403.92,416.45,423.02,5620678
2022-10-10,TMUS,414.99,415.71,406.33,418.43,416.07,2977145
2022-10-11,TMUS,432.21,437.75,423.74,424.15,422.69,8355329
2022-10-12,TMUS,427.35,435.09,424.66,425.93,433.21,6098065
2022-10-13,TMUS,444.53,456.56,431.94,451.56,442.59,9406134
2022-10-14,TMUS,428.41,428.93,427.7,425.83,427.88,4620800
2022-10-17,TMUS,408.09,413.92,402.68,412.28,408.65,2957780
2022-10-18,TMUS,398.13,401.76,390.97,397.68,395.08,4368827
2022-10-19,TMUS,392.99,404.45,390.24,397.99,401.3,1050130
2022-10-20,TMUS,412.37,421.73,403.93,410.81,411.72,3279438
2022-10-21,TMUS,393.22,403.08,382.64,387.91,392.36,7670374
2022-10-24,TMUS,380.57,385.39,375.74,384.53,389.72,1852976
2022-10-25,TMUS,382.97,391.72,373.93,377.57,377.96,8718028
2022-10-26,TMUS,376.02,380.81,366.94,369.84,375.16,3800410
2022-10-27,TMUS,357.27,359.78,356.31,351.44,354.16,2925787
2022-10-28,TMUS,372.8,378.58,367.66,371.82,374.69,5070364
2022-10-31,TMUS,358.96,368.43,354.34,352.84,353.25,6826121
2022-11-01,TMUS,350.9,359.33,343.85,353.01,351.89,9657237
2022-11-02,TMUS,342.98,348.92,339.8,346.33,340.07,1413044
2022-11-03,TMUS,353.64,358.25,350.02,355.16,358.03,2810812
2022-11-04,TMUS,342.51,352.36,336.45,341.01,345.12,5726430
2022-11-07,TMUS,333.67,335.73,329.69,338.47,332.53,2966734
2022-11-08,TMUS,346.78,348.05,340.23,342.81,344.26,4447937
2022-11-09,TMUS,332.97,338.79,326.15,335.37,337.21,5502023
2022-11-10,TMUS,333.62,339.98,326.71,335.69,336.85,2402550
2022-11-11,TMUS,323.96,326.49,315.03,327.33,328.02,3268512
2022-11-14,TMUS,311.36,319.75,303.02,306.51,310.15,5019805
2022-11-15,TMUS,305.88,312.66,300.24,309.3,304.04,3867283
2022-11-16,TMUS,300.35,303.32,295.82,297.74,297.08,4309998
2022-11-17,TMUS,307.42,312.98,301.39,303.86,301.74,1190489
2022-11-18,TMUS,295.38,297.73,294.8,296.59,302.5,1907336
2022-11-21,TMUS,304.87,305.95,298.74,306.61,311.55,2025510
2022-11-22,TMUS,299.24,300.06,295.58,304.17,307.59,7506100
2022-11-23,TMUS,300.23,308.19,296.18,296.02,300.02,3516744
2022-11-24,TMUS,286.83,287.91,281.59,288.06,285.29,7544621
2022-11-25,TMUS,294.68,302.81,289.51,297.97,300.99,3320281
2022-11-28,TMUS,289.08,293.23,288.92,286.74,286.44,1972623
2022-11-29,TMUS,278.28,282.15,272.18,282.0,282.52,5272740
2022-11-30,TMUS,275.06,276.65,273.85,278.27,277.88,8112882
2022-12-01,TMUS,280.67,282.31,276.38,280.05,279.19,5883139
2022-12-02,TMUS,294.2,301.38,286.23,288.67,284.52,1762872
2022-12-05,TMUS,287.24,291.05,281.71,287.25,291.88,9458703
2022-12-06,TMUS,277.57,284.68,273.56,277.06,280.21,1838264
2022-12-07,TMUS,288.19,293.99,280.62,293.89,294.1,1839359
2022-12-08,TMUS,278.58,281.29,277.71,282.09,279.8,9782975
2022-12-09,TMUS,284.22,285.7,280.17,283.85,283.76,5821220
2022-12-12,TMUS,270.9,276.48,266.94,274.05,277.51,3074816
2022-12-13,TMUS,258.67,264.12,251.08,258.11,255.63,2410047
2022-12-14,TMUS,253.17,255.66,249.95,254.74,252.43,1458790
2022-12-15,TMUS,249.96,256.38,246.22,254.61,254.64,3483089
2022-12-16,TMUS,242.29,247.34,238.39,243.3,245.78,7533131
2022-12-19,TMUS,231.23,236.8,227.53,230.23,230.57,6512063
2022-12-20,TMUS,223.13,225.92,220.88,221.79,218.16,2438591
2022-12-21,TMUS,215.58,217.99,209.79,213.04,212.33,3804484
2022-12-22,TMUS,221.78,222.11,220.47,219.21,223.53,6136975
2022-12-23,TMUS,213.77,215.51,212.69,210.56,213.06,5461773
2022-12-26,TMUS,216.57,218.73,212.98,214.47,212.83,6870141
2022-12-27,TMUS,209.0,212.87,203.66,205.83,209.1,1715011
2022-12-28,TMUS,205.84,209.61,202.39,202.52,204.94,9758379
2022-12-29,TMUS,199.28,204.63,195.95,202.76,200.13,8128192
2022-12-30,TMUS,190.51,195.56,186.66,189.52,187.17,8348797
2023-01-02,TMUS,192.48,194.56,189.91,194.99,193.73,1806694
2023-01-03,TMUS,200.39,202.72,198.3,198.02,201.17,2957548
2023-01-04,TMUS,203.13,208.5,202.92,205.8,205.07,6921771
2023-01-05,TMUS,200.54,204.72,199.01,196.7,200.23,1147309
2023-01-06,TMUS,207.04,208.09,204.6,209.71,207.24,8791368
2023-01-09,TMUS,206.99,209.27,202.88,205.68,204.42,7601737
2023-01-10,TMUS,203.06,204.28,198.14,205.54,205.52,5739900
2023-01-11,TMUS,207.04,210.2,204.45,211.13,208.16,6334551
2023-01-12,TMUS,215.03,219.46,209.34,213.62,211.67,8661451
2023-01-13,TMUS,212.75,217.28,211.81,214.93,215.35,3417504
2023-01-16,TMUS,212.63,217.08,212.56,213.8,214.16,2982575
2023-01-17,TMUS,218.01,220.0,216.2,217.76,219.29,9359613
2023-01-18,TMUS,210.19,212.69,209.77,212.37,211.92,7362362
2023-01-19,TMUS,206.45,211.68,203.14,210.12,206.58,5628491
2023-01-20,TMUS,211.96,215.77,211.81,215.96,214.22,3243500
2023-01-23,TMUS,211.65,215.09,206.79,210.75,210.24,5814639
2023-01-24,TMUS,209.42,215.16,204.07,209.04,204.86,9108410
2023-01-25,TMUS,201.55,203.03,200.63,198.97,201.38,6215512
2023-01-26,TMUS,210.74,212.21,207.67,214.77,217.57,7557541
2023-01-27,TMUS,204.19,208.9,202.06,204.44,205.33,6484273
2023-01-30,TMUS,208.81,212.96,208.38,208.46,209.82,3663936
2023-01-31,TMUS,204.91,205.67,202.34,208.9,207.11,5782932
2023-02-01,TMUS,209.89,209.98,204.22,208.94,212.03,1350528
2023-02-02,TMUS,202.46,204.41,200.36,205.27,201.26,6770005
2023-02-03,TMUS,194.99,199.81,190.44,194.99,192.75,6710458
2023-02-06,TMUS,188.29,189.36,184.75,191.99,194.99,6337966
2023-02-07,TMUS,189.01,194.68,185.91,188.41,191.5,3107658
2023-02-08,TMUS,181.41,184.86,180.89,180.49,179.94,5927842
2023-02-09,TMUS,190.33,191.59,188.18,187.53,188.33,7549058
2023-02-10,TMUS,189.99,191.39,186.45,190.28,187.78,4651137
2023-02-13,TMUS,188.75,194.32,183.94,190.52,193.49,7619359
2023-02-14,TMUS,196.37,196.69,193.68,198.31,198.97,2576495
2023-02-15,TMUS,193.24,195.08,191.72,192.02,192.14,8693821
2023-02-16,TMUS,197.91,202.87,192.67,197.25,196.03,1518610
2023-02-17,TMUS,206.43,206.84,201.84,205.43,209.11,4776418
2023-02-20,TMUS,212.97,214.77,211.06,213.78,218.04,5658151
2023-02-21,TMUS,222.26,227.5,216.95,221.69,220.69,2727296
2023-02-22,TMUS,232.57,239.27,227.36,230.68,228.33,9897492
2023-02-23,TMUS,222.49,228.12,220.12,221.77,224.71,1815427
2023-02-24,TMUS,219.25,225.51,214.65,221.48,223.76,1545130
2023-02-27,TMUS,212.74,215.88,210.39,211.98,214.37,1132113
2023-02-28,TMUS,216.15,216.15,215.75,215.36,218.3,2304961
2023-03-01,TMUS,217.33,221.76,215.84,217.44,221.02,5610056
2023-03-02,TMUS,209.89,213.84,206.16,205.92,202.54,2411032
2023-03-03,TMUS,202.25,203.83,199.5,201.22,204.36,6508984
2023-03-06,TMUS,209.86,213.18,209.3,209.55,212.25,2746933
2023-03-07,TMUS,201.28,203.27,198.93,199.72,196.81,3257558
2023-03-08,TMUS,204.95,207.32,201.06,205.25,205.65,3236946
2023-03-09,TMUS,205.39,205.54,202.73,205.99,203.37,3309026
2023-03-10,TMUS,199.63,200.05,197.55,203.46,202.27,5144829
2023-03-13,TMUS,202.69,206.63,196.91,205.59,208.0,9564645
2023-03-14,TMUS,197.23,200.88,191.98,198.21,202.0,1903174
2023-03-15,TMUS,196.03,201.78,193.8,197.91,194.2,7253534
2023-03-16,TMUS,204.55,206.9,204.42,200.69,203.84,7502644
2023-03-17,TMUS,196.51,196.83,191.76,198.95,195.93,3713683
2023-03-20,TMUS,202.01,205.2,196.21,201.86,203.29,5588050
2023-03-21,TMUS,210.96,213.48,209.51,209.5,212.45,5481447
2023-03-22,TMUS,207.89,211.28,207.06,203.77,201.98,6445051
2023-03-23,TMUS,212.29,217.55,206.38,211.54,213.58,1672056
2023-03-24,TMUS,202.89,203.65,200.16,200.55,198.84,6830921
2023-03-27,TMUS,200.02,203.37,197.55,197.37,194.01,3126083
2023-03-28,TMUS,191.18,194.72,186.61,189.95,189.09,8345719
2023-03-29,TMUS,185.87,186.54,183.08,186.96,187.71,7424857
2023-03-30,TMUS,177.63,179.92,176.36,179.48,182.15,3532021
2023-03-31,TMUS,170.44,171.74,169.91,169.23,169.49,9763128
2023-04-03,TMUS,168.73,169.84,167.88,166.52,164.47,7860403
2023-04-04,TMUS,161.32,166.15,158.79,161.61,160.69,7212298
2023-04-05,TMUS,160.86,162.45,159.58,163.6,162.23,4927539
2023-04-06,TMUS,158.45,158.86,157.57,156.49,157.7,4659268
2023-04-07,TMUS,162.92,166.39,161.98,163.33,164.92,6697386
2023-04-10,TMUS,164.55,168.2,164.27,166.07,164.56,6146850
2023-04-11,TMUS,160.31,164.35,158.0,161.23,163.12,9057837
2023-04-12,TMUS,164.03,164.76,159.83,164.81,165.53,9292065
2023-04-13,TMUS,159.91,161.06,157.45,161.52,161.18,6705022
2023-04-14,TMUS,159.15,162.07,155.23,157.12,158.35,8086831
2023-04-17,TMUS,158.31,159.85,158.25,160.19,159.09,4215785
2023-04-18,TMUS,155.71,158.04,152.43,157.41,156.73,6967918
2023-04-19,TMUS,159.15,160.57,158.69,161.66,162.81,6832993
2023-04-20,TMUS,152.13,155.86,149.55,154.25,157.18,9613902
2023-04-21,TMUS,157.55,157.6,153.36,154.87,157.05,3521566
2023-04-24,TMUS,159.28,159.46,155.6,156.81,156.25,8357014
2023-04-25,TMUS,162.39,162.42,160.43,159.42,160.52,9720536
2023-04-26,TMUS,164.91,166.02,163.16,168.06,166.2,6053761
2023-04-27,TMUS,163.27,167.04,159.02,162.23,163.27,5941429
2023-04-28,TMUS,159.66,160.96,157.08,157.45,159.4,1621043
2023-05-01,TMUS,153.18,154.76,152.64,153.03,152.42,7496288
2023-05-02,TMUS,160.12,163.74,159.26,162.91,162.21,5267704
2023-05-03,TMUS,158.87,160.2,154.6,157.8,158.3,3160302
2023-05-04,TMUS,163.59,167.39,162.14,164.78,166.12,6062602
2023-05-05,TMUS,165.24,168.08,164.83,166.36,166.16,4946115
2023-05-08,TMUS,171.18,171.3,169.89,168.59,165.46,3481092
2023-05-09,TMUS,179.55,181.0,175.97,176.81,177.53,9860333
2023-05-10,TMUS,175.81,180.28,170.55,176.43,175.09,7061781
2023-05-11,TMUS,181.87,182.81,179.4,180.56,178.99,8747391
2023-05-12,TMUS,180.45,182.28,177.18,178.42,176.49,5682598
2023-05-15,TMUS,178.81,180.39,178.52,178.96,181.22,8662394
2023-05-16,TMUS,174.08,177.21,169.61,173.44,176.44,9126806
2023-05-17,TMUS,169.0,170.31,168.08,166.94,169.67,9380241
2023-05-18,TMUS,161.43,164.3,158.69,160.72,161.57,9526310
2023-05-19,TMUS,156.1,156.67,155.95,155.25,154.24,4877377
2023-05-22,TMUS,156.15,159.7,154.32,155.1,157.12,8648170
2023-05-23,TMUS,151.98,153.42,148.22,149.42,148.38,5035150
2023-05-24,TMUS,147.23,148.02,145.35,148.72,150.75,9813115
2023-05-25,TMUS,140.95,141.87,137.75,141.18,140.21,2850306
2023-05-26,TMUS,137.86,139.63,137.13,140.42,138.22,9870196
2023-05-29,TMUS,142.57,144.38,139.41,143.55,141.9,4051630
2023-05-30,TMUS,142.76,145.49,140.43,142.61,142.28,5484380
2023-05-31,TMUS,141.82,144.13,138.04,142.58,143.85,6377348
2023-06-01,TMUS,143.85,146.35,143.73,146.73,143.99,4556332
2023-06-02,TMUS,138.17,138.57,134.88,137.76,139.42,3455078
2023-06-05,TMUS,134.81,135.82,132.31,136.5,136.24,4413240
2023-06-06,TMUS,141.19,141.68,139.13,140.67,138.41,3413803
2023-06-07,TMUS,134.53,138.07,132.08,136.23,136.34,6395588
2023-06-08,TMUS,137.23,140.97,136.86,136.31,137.45,9625155
2023-06-09,TMUS,143.83,146.59,143.0,141.64,144.17,4905349
2023-06-12,TMUS,139.44,143.35,139.01,140.72,141.43,1789611
2023-06-13,TMUS,137.19,137.81,134.71,137.07,134.35,9781395
2023-06-14,TMUS,135.13,136.18,134.23,133.29,135.95,3655985
2023-06-15,TMUS,133.85,137.35,131.28,133.15,135.27,7747517
2023-06-16,TMUS,130.21,132.73,126.61,130.19,131.41,9739933
2023-06-19,TMUS,132.69,133.1,131.72,133.2,132.0,9617875
2023-06-20,TMUS,131.43,133.24,128.67,131.56,130.94,1689740
2023-06-21,TMUS,132.7,136.16,129.97,132.07,130.11,8347043
2023-06-22,TMUS,138.56,140.18,135.54,138.07,138.08,8528287
2023-06-23,TMUS,132.79,134.91,131.94,131.94,132.7,1245055
2023-06-26,TMUS,134.04,135.18,131.35,132.12,133.36,6810757
2023-06-27,TMUS,140.35,144.19,139.16,137.7,138.56,6425986
2023-06-28,TMUS,133.72,134.21,131.38,135.92,138.13,2363365
2023-06-29,TMUS,132.18,132.35,130.32,133.52,135.07,5490905
2023-06-30,TMUS,126.84,128.29,123.29,125.46,124.56,7721444
2023-07-03,TMUS,129.8,133.35,128.29,129.88,129.71,9349769
2023-07-04,TMUS,133.3,136.62,132.76,134.85,134.49,1210048
2023-07-05,TMUS,127.43,130.02,126.01,129.31,130.52,1195120
2023-07-06,TMUS,129.81,130.56,128.17,130.46,132.41,5104880
2023-07-07,TMUS,133.82,136.96,132.15,133.82,134.9,1280335
2023-07-10,TMUS,139.05,142.26,138.01,141.72,139.91,9226780
2023-07-11,TMUS,136.61,139.73,134.74,137.9,136.0,3425558
2023-07-12,TMUS,131.14,134.54,129.97,132.16,133.85,9112764
2023-07-13,TMUS,125.98,129.35,125.23,127.17,128.34,1076528
2023-07-14,TMUS,122.46,124.27,120.91,124.51,123.81,9432853
2023-07-17,TMUS,121.96,125.49,119.26,123.57,121.61,6275272
2023-07-18,TMUS,117.6,118.65,115.4,118.67,116.48,5778493
2023-07-19,TMUS,118.37,118.65,116.59,119.38,117.25,7842409
2023-07-20,TMUS,119.28,122.26,118.5,120.87,118.91,4634467
2023-07-21,TMUS,115.69,118.73,113.25,113.5,111.27,3621243
2023-07-24,TMUS,111.56,113.67,109.34,113.54,115.59,6930070
2023-07-25,TMUS,106.05,107.19,104.42,106.05,106.48,9644963
2023-07-26,TMUS,110.13,110.49,109.26,111.6,113.05,3478336
2023-07-27,TMUS,112.67,114.95,111.07,111.33,113.06,7100660
2023-07-28,TMUS,108.94,111.25,106.52,110.63,109.4,9898786
2023-07-31,TMUS,105.17,107.06,103.1,104.83,104.72,9018190
2023-08-01,TMUS,106.7,108.29,106.29,104.59,103.02,9605661
2023-08-02,TMUS,109.51,112.69,109.4,110.3,108.29,8038508
2023-08-03,TMUS,108.21,108.52,106.37,107.26,107.94,6923572
2023-08-04,TMUS,110.43,113.72,109.15,110.28,111.62,6205330
2023-08-07,TMUS,105.32,107.98,105.16,103.93,102.28,1701344
2023-08-08,TMUS,100.32,100.49,98.99,99.33,97.85,6928349
2023-08-09,TMUS,97.58,97.63,96.35,96.84,96.13,5007430
2023-08-10,TMUS,99.22,101.06,96.43,99.29,99.19,2920729
2023-08-11,TMUS,101.76,102.19,100.26,101.44,102.08,9258593
2023-08-14,TMUS,106.3,106.84,105.47,107.63,107.71,5077311
2023-08-15,TMUS,108.54,110.5,105.38,108.91,108.76,5885356
2023-08-16,TMUS,111.89,113.95,109.72,114.0,114.54,4422567
2023-08-17,TMUS,114.03,116.29,113.98,113.88,114.99,5491373
2023-08-18,TMUS,117.22,118.81,113.76,116.25,114.35,4870106
2023-08-21,TMUS,117.71,118.94,116.85,118.52,117.94,6682316
2023-08-22,TMUS,120.99,123.76,119.63,121.32,121.08,8837247
2023-08-23,TMUS,125.58,126.87,125.23,123.91,123.25,6078249
2023-08-24,TMUS,127.55,128.81,124.99,129.78,130.57,2427087
2023-08-25,TMUS,128.56,130.65,125.2,127.79,127.4,6387931
2023-08-28,TMUS,128.88,131.66,128.72,129.2,127.25,3836880
2023-08-29,TMUS,130.96,131.58,129.74,132.02,132.82,1819357
2023-08-30,TMUS,131.97,132.55,130.97,131.75,129.7,9942822
2023-08-31,TMUS,127.55,130.54,124.38,130.08,129.71,8866850
2023-09-01,TMUS,133.39,134.08,131.47,131.04,131.68,6232655
2023-09-04,TMUS,129.44,132.54,129.3,131.03,128.55,6911459
2023-09-05,TMUS,123.99,124.93,121.31,122.9,122.96,9237234
2023-09-06,TMUS,118.41,121.29,118.17,116.64,114.86,9946920
2023-09-07,TMUS,114.62,117.7,111.21,114.09,114.69,8011821
2023-09-08,TMUS,113.39,113.94,111.91,114.62,115.91,3074849
2023-09-11,TMUS,109.7,112.73,109.56,110.73,108.72,8541100
2023-09-12,TMUS,114.15,115.17,113.9,114.06,113.14,4754225
2023-09-13,TMUS,116.03,116.77,114.79,117.35,118.02,3936479
2023-09-14,TMUS,117.94,120.65,115.84,116.71,114.38,8225641
2023-09-15,TMUS,121.75,124.29,121.47,122.16,123.73,4507014
2023-09-18,TMUS,118.07,120.15,115.14,115.94,116.39,6788564
2023-09-19,TMUS,119.28,121.6,117.02,117.51,116.27,6570946
2023-09-20,TMUS,113.53,115.69,111.26,112.34,112.78,5806810
2023-09-21,TMUS,110.81,112.35,107.78,110.48,111.06,1318157
2023-09-22,TMUS,106.13,106.39,103.65,105.49,104.35,7725921
2023-09-25,TMUS,102.63,103.39,101.3,101.94,102.28,4040565
2023-09-26,TMUS,101.53,104.16,98.83,102.86,104.36,6127558
2023-09-27,TMUS,103.01,104.74,100.59,103.22,101.62,8286221
2023-09-28,TMUS,105.7,108.3,105.09,104.73,103.88,5572724
2023-09-29,TMUS,101.83,103.01,101.27,100.87,101.7,8693300
2023-10-02,TMUS,96.97,98.62,96.87,95.36,96.14,7620472
2023-10-03,TMUS,100.01,101.44,97.43,98.68,97.69,2210519
2023-10-04,TMUS,102.99,103.7,102.51,103.5,101.75,1404102
2023-10-05,TMUS,98.94,98.94,96.87,99.19,98.04,3097044
2023-10-06,TMUS,102.02,103.55,99.88,101.82,100.76,9733625
2023-10-09,TMUS,102.69,103.09,101.44,101.99,100.82,9400959
2023-10-10,TMUS,106.6,107.23,105.47,107.72,106.46,6324083
2023-10-11,TMUS,108.73,110.86,106.42,109.63,111.67,4118490
2023-10-12,TMUS,112.84,112.92,111.87,110.81,111.48,1907113
2023-10-13,TMUS,116.75,119.01,116.64,117.75,119.45,6950089
2023-10-16,TMUS,111.26,114.13,108.82,110.72,109.96,5318381
2023-10-17,TMUS,115.35,116.22,115.0,117.03,114.81,9198973
2023-10-18,TMUS,113.11,114.83,112.66,114.93,116.08,9317400
2023-10-19,TMUS,115.18,115.82,114.12,115.12,115.61,9338134
2023-10-20,TMUS,113.84,116.25,110.56,112.26,113.89,4786354
2023-10-23,TMUS,116.49,117.52,115.32,114.29,116.44,8321073
2023-10-24,TMUS,111.76,115.11,109.73,113.34,111.38,4505060
2023-10-25,TMUS,113.66,114.02,111.99,113.4,112.11,3702428
2023-10-26,TMUS,118.96,119.99,118.2,119.14,119.95,7525837
2023-10-27,TMUS,121.99,122.12,120.55,123.33,125.32,6419801
2023-10-30,TMUS,116.53,117.91,116.27,117.69,115.63,2671579
2023-10-31,TMUS,115.56,117.16,114.15,115.39,116.38,4323419
2023-11-01,TMUS,116.11,117.17,114.88,116.64,116.6,7507326
2023-11-02,TMUS,116.82,119.63,115.26,116.77,117.57,2991195
2023-11-03,TMUS,115.48,117.65,115.38,115.19,115.65,9706379
2023-11-06,TMUS,119.84,120.85,118.01,117.71,116.49,7973702
2023-11-07,TMUS,115.32,116.21,112.06,116.82,118.13,8781017
2023-11-08,TMUS,118.2,118.63,116.37,117.94,117.05,8506363
2023-11-09,TMUS,117.78,117.99,116.81,116.5,118.3,6826942
2023-11-10,TMUS,118.49,120.29,116.18,119.7,119.96,9444568
2023-11-13,TMUS,124.14,127.84,121.65,126.29,125.8,8736331
2023-11-14,TMUS,129.22,132.72,126.0,128.73,126.98,4005607
2023-11-15,TMUS,132.67,133.6,130.77,133.02,133.57,9421529
2023-11-16,TMUS,134.81,137.99,132.46,136.61,135.32,2888899
2023-11-17,TMUS,140.56,143.49,137.73,140.38,139.68,6001220
2023-11-20,TMUS,135.23,137.07,133.38,135.44,136.16,9615865
2023-11-21,TMUS,137.29,140.93,134.99,137.98,135.61,2199373
2023-11-22,TMUS,138.38,140.02,135.06,138.62,140.74,9750985
2023-11-23,TMUS,133.5,135.08,130.84,132.46,131.23,8323647
2023-11-24,TMUS,139.92,143.16,137.72,139.59,139.82,5165557
2023-11-27,TMUS,139.96,140.81,136.16,141.38,142.41,9549324
2023-11-28,TMUS,136.94,137.27,133.55,139.67,140.11,1529284
2023-11-29,TMUS,140.78,141.09,138.5,139.53,141.84,5061980
2023-11-30,TMUS,146.39,147.7,144.69,149.01,147.23,6206510
2023-12-01,TMUS,144.76,148.12,144.2,144.39,145.54,4663146
2023-12-04,TMUS,138.37,141.29,136.28,135.66,136.27,9278929
2023-12-05,TMUS,132.98,135.34,130.08,130.7,128.21,5177762
2023-12-06,TMUS,136.86,137.52,133.42,137.71,136.79,5642432
2023-12-07,TMUS,143.23,144.16,141.08,143.94,141.86,1391698
2022-01-03,TSLA,55.07,55.2,53.75,56.17,55.18,4894536
2022-01-04,TSLA,52.46,52.67,51.95,52.24,53.16,4562531
2022-01-05,TSLA,52.44,52.83,52.44,53.28,52.39,9678239
2022-01-06,TSLA,50.51,51.42,48.99,49.78,49.62,8023813
2022-01-07,TSLA,48.14,49.14,48.03,47.64,46.99,9166027
2022-01-10,TSLA,46.61,46.66,45.78,46.32,46.14,2071564
2022-01-11,TSLA,47.76,48.62,47.24,47.14,47.31,8007375
2022-01-12,TSLA,46.87,46.9,46.57,47.21,48.13,1120386
2022-01-13,TSLA,45.96,46.04,45.52,45.79,46.56,1725047
2022-01-14,TSLA,47.23,47.79,46.08,47.26,46.39,9515852
2022-01-17,TSLA,45.26,46.07,44.07,44.5,44.6,8418608
2022-01-18,TSLA,47.46,48.49,47.07,47.84,48.23,7299694
2022-01-19,TSLA,49.14,49.27,48.98,49.42,50.32,5192547
2022-01-20,TSLA,51.41,52.85,50.01,52.25,53.08,8379004
2022-01-21,TSLA,52.41,52.45,52.2,51.64,50.66,2050315
2022-01-24,TSLA,54.61,55.7,54.1,55.25,55.22,2279143
2022-01-25,TSLA,56.71,57.28,55.52,56.23,56.23,8346274
2022-01-26,TSLA,54.76,56.37,54.65,54.84,55.75,9511244
2022-01-27,TSLA,53.3,53.53,52.14,52.32,52.29,8167197
2022-01-28,TSLA,53.62,53.92,52.83,54.52,54.78,7493415
2022-01-31,TSLA,52.74,53.04,52.33,52.81,52.34,5877683
2022-02-01,TSLA,53.83,55.02,53.57,54.37,54.75,1108046
2022-02-02,TSLA,51.46,52.46,50.87,50.73,49.81,2434585
2022-02-03,TSLA,53.81,54.99,52.96,54.76,55.03,7530806
2022-02-04,TSLA,52.64,53.57,52.42,52.44,51.46,2949652
2022-02-07,TSLA,50.41,50.99,49.13,50.16,50.83,6908484
2022-02-08,TSLA,50.45,50.81,49.06,49.55,49.93,6591159
2022-02-09,TSLA,50.16,50.52,49.51,50.9,51.59,9472431
2022-02-10,TSLA,49.19,49.76,49.17,50.06,49.72,4637474
2022-02-11,TSLA,51.2,52.01,50.33,50.54,50.53,9263877
2022-02-14,TSLA,51.5,51.89,51.45,51.16,51.31,1383519
2022-02-15,TSLA,52.06,52.88,50.84,51.08,51.66,5687893
2022-02-16,TSLA,51.39,52.88,51.14,51.48,51.11,5747377
2022-02-17,TSLA,51.66,51.8,50.63,51.94,52.5,1815926
2022-02-18,TSLA,50.61,51.6,50.4,50.97,50.07,4014383
2022-02-21,TSLA,52.37,53.58,51.35,53.14,53.59,5674375
2022-02-22,TSLA,54.88,56.02,53.89,54.68,55.56,3661381
2022-02-23,TSLA,52.19,52.49,52.01,51.81,52.48,6863767
2022-02-24,TSLA,50.46,51.65,49.69,50.48,50.21,8781547
2022-02-25,TSLA,49.54,49.68,49.09,49.97,50.28,2692154
2022-02-28,TSLA,47.62,48.56,46.65,47.36,48.01,9803846
2022-03-01,TSLA,46.22,47.02,46.21,46.61,46.45,2739423
2022-03-02,TSLA,47.38,48.53,47.22,46.51,46.2,6633914
2022-03-03,TSLA,48.77,49.57,47.92,49.36,49.41,6500390
2022-03-04,TSLA,48.85,50.14,48.51,48.39,47.67,8375200
2022-03-07,TSLA,48.42,48.93,47.0,49.25,50.18,2280690
2022-03-08,TSLA,50.32,50.81,50.3,50.1,50.11,1973983
2022-03-09,TSLA,50.5,51.75,49.93,50.21,49.88,9307850
2022-03-10,TSLA,48.23,48.87,47.84,48.99,48.19,4702984
